Age,Body Type_Bus,Body Type_Cabriolet,Body Type_Coupe,Body Type_Crossover (SUV),Body Type_Hatchback,Body Type_Multi Purpose Vehicle,Body Type_Other,Body Type_Sedan,Body Type_Sports Utility Vehicle (SUV),Body Type_Station Wagon,Category,Colour_Black,Colour_Blue,Colour_Gold,Colour_Grey,Colour_Other,Colour_Red,Colour_Silver,Colour_White,Cylinder Layout_I,Cylinder Layout_Other,Cylinder Layout_V,Dekra,Drive Front,Drive Rear,Engine Capacity,Feature_Auto stop-start,Feature_CarPlay or Android Auto,Feature_Reverse camera,Finance Price,Fuel Consumption,Fuel Tank Capacity,Fuel Type_Diesel,Fuel Type_Hybrid,Fuel Type_Petrol,Gears,Horsepower,Make Model,Mileage,No of Cylinders,No of Doors,No of Seats,Remaining Maintenance Plan,Remaining Warranty,Spare Key,Transmission,Vehicle Service History,Price
2,False,False,False,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,True,False,False,2,True,True,1984,True,True,True,16579,6.6,58,False,False,True,7,315.1397,152,14000,4,5,5,1257,1257,True,0,2,891900
7,False,False,False,False,True,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,True,0,True,True,3993,True,True,True,14324,9.5,75,False,False,True,7,552.5002400000001,5,88000,8,5,4,0,0,False,0,0,767900
5,False,False,False,False,False,True,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,0,False,True,2143,False,False,False,14324,6.0,75,True,False,False,7,187.74280000000002,98,125000,4,5,7,0,0,False,0,3,767900
6,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,False,False,True,2,True,True,2993,False,False,True,14324,7.8,85,True,False,False,8,254.79380000000003,74,68000,6,5,5,209,0,True,0,0,832000
2,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,True,False,True,False,False,2,True,True,1991,True,True,True,15470,7.3,48,False,False,True,7,301.72950000000003,98,30000,4,4,5,1161,0,True,0,0,830900
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,True,1999,False,False,False,14324,5.8,60,True,False,False,8,237.36054000000001,77,65871,4,5,5,0,0,False,0,0,767900
9,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,False,False,True,0,True,True,2987,True,True,True,14306,9.9,100,True,False,False,7,207.8581,98,142000,6,5,7,0,0,False,0,3,766900
4,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,2,True,True,1998,False,False,False,14287,6.4,77,True,False,False,8,237.36054000000001,74,59000,4,5,5,370,370,True,0,0,765900
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,False,False,True,1,True,True,2999,True,True,True,14960,9.4,94,False,False,True,9,386.21376000000004,96,110310,6,5,4,0,0,False,0,3,802900
6,False,False,False,False,False,False,False,False,True,False,0,True,False,False,False,False,False,False,False,False,False,True,0,True,True,2995,True,True,True,17146,10.65,105,False,False,True,8,335.25500000000005,78,90000,6,5,5,0,0,True,0,0,825000
4,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,False,False,True,1,True,True,2993,True,True,True,14906,7.8,85,True,False,False,8,254.79380000000003,74,125000,6,5,5,0,0,False,0,0,799900
5,False,False,False,False,False,False,False,False,True,False,0,False,True,False,False,False,False,False,False,True,False,False,2,True,True,2993,True,False,True,14269,6.2,85,True,False,False,8,308.43460000000005,20,86000,6,5,4,0,0,True,0,0,764900
2,False,False,False,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,True,False,False,2,True,True,1968,True,False,True,14869,6.2,65,True,False,False,7,187.74280000000002,8,37000,4,5,5,1164,434,True,0,0,797900
1,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,True,False,False,False,True,False,False,2,True,True,1984,False,False,False,14869,8.0,55,False,False,True,7,285.63726,5,6000,4,5,5,1305,0,True,0,0,797900
8,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,False,False,True,2,True,True,4461,False,True,True,15288,10.3,138,True,False,False,6,231.99646,135,110000,8,5,7,0,0,True,0,1,820900
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,False,False,True,2,True,True,2993,False,False,False,14869,7.8,85,True,False,False,8,254.79380000000003,74,86000,6,5,5,0,0,True,0,0,797900
2,True,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,False,True,2143,False,False,False,14251,7.2,57,True,False,False,7,160.9224,98,12300,4,5,8,494,0,True,0,0,847900
3,False,False,False,False,False,False,False,True,False,False,0,False,False,False,True,False,False,False,False,True,False,False,0,False,True,1991,True,True,True,15251,6.3,57,False,False,True,9,207.8581,92,25000,4,4,5,677,677,True,0,0,818900
3,False,False,False,False,False,True,False,False,False,False,0,False,False,False,True,False,False,False,False,True,False,False,1,False,True,2143,False,False,False,11123,5.7,70,True,False,False,7,160.9224,98,88710,4,5,7,706,0,True,0,0,797900
12,False,False,False,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,False,False,True,1,True,True,5439,False,False,False,4958,15.9,100,False,False,True,7,500.20046,98,113000,8,5,7,0,0,False,0,0,762000
1,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,True,False,False,False,True,False,False,2,True,True,2199,True,True,True,14869,8.2,71,True,False,False,8,190.42484000000002,52,9598,4,5,7,1592,0,True,0,0,797900
9,False,False,False,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,False,False,True,0,True,True,5461,True,True,True,14851,11.8,93,False,False,True,7,576.6386,96,94444,8,5,5,0,0,True,0,0,796900
4,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,False,False,True,0,True,True,2967,True,False,True,14833,7.8,75,True,False,False,8,245.40666000000002,5,146000,6,5,5,0,0,False,0,3,795900
4,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,True,1999,True,True,True,14197,5.8,57,True,False,False,9,177.01464,79,45000,4,5,5,527,527,True,0,0,760900
7,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,False,False,True,2,True,True,2995,True,False,True,14197,8.87,63,False,False,True,8,375.48560000000003,77,69153,6,5,5,0,0,True,0,0,760900
0,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,True,2755,False,True,True,11236,7.9,80,True,False,False,6,201.15300000000002,133,3002,4,5,7,0,998,True,0,0,792000
7,False,False,False,False,False,False,False,True,False,False,0,True,False,False,False,False,False,False,False,True,False,False,2,True,True,2480,True,True,True,14160,8.3,55,False,False,True,7,394.25988,5,21000,5,4,5,0,0,True,0,0,758900
4,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,True,1999,True,True,True,14724,5.8,57,True,False,False,9,177.01464,79,73800,4,5,5,313,313,True,0,2,789900
2,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,True,2199,False,True,True,14142,8.2,71,True,False,False,8,190.42484000000002,52,69501,4,5,7,0,1736,True,0,0,757900
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,False,False,True,2,True,True,2967,True,True,True,13796,7.1,90,True,False,False,8,254.79380000000003,154,86000,6,5,5,231,0,True,0,0,738900
5,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False,False,True,False,False,2,False,True,2998,True,False,True,13996,7.7,52,False,False,True,8,335.25500000000005,136,33852,6,3,2,0,463,True,0,0,749900
7,True,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False,False,True,False,False,2,True,True,1968,False,True,True,4179,8.3,80,True,False,False,6,138.12506000000002,150,67000,4,5,7,0,0,True,1,0,787000
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,True,1999,True,True,True,13996,5.8,60,True,False,False,8,237.36054000000001,77,74426,4,5,5,0,0,True,0,0,749900
3,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,True,1991,False,False,False,13778,7.4,56,False,False,True,7,301.72950000000003,86,38513,4,5,5,605,0,True,0,0,737900
3,False,False,False,False,True,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,True,2,True,True,2995,False,False,False,14597,8.8,58,False,False,True,8,348.6652,3,20262,6,5,5,0,889,True,0,0,927900
5,False,False,False,False,False,False,False,False,True,False,0,False,True,False,False,False,False,False,False,True,False,False,2,True,True,1999,True,True,True,13960,5.8,57,True,False,False,9,177.01464,79,28114,4,5,5,0,0,True,0,0,747900
2,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,False,True,1993,True,True,True,13778,4.8,66,True,False,False,9,217.24524000000002,88,40000,4,4,5,1028,1028,True,0,0,737900
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,True,2993,False,False,False,15989,6.8,80,True,False,False,8,261.4989,19,99000,6,5,5,0,675,False,0,1,782000
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,False,False,True,0,True,True,2993,True,True,True,13924,7.8,80,True,False,False,8,254.79380000000003,78,90000,6,5,5,0,0,True,0,3,745900
2,False,False,False,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,True,False,False,2,True,True,1995,True,True,True,14578,5.6,68,True,False,False,8,187.74280000000002,17,36000,4,5,5,1067,0,True,0,0,781900
9,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,False,False,True,1,True,True,4461,False,True,True,16546,10.3,93,True,False,False,6,231.99646,135,161000,8,5,7,0,0,True,0,1,745000
4,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,True,2993,True,True,True,13760,6.8,80,True,False,False,8,261.4989,19,125000,6,5,5,0,0,True,0,1,736900
3,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,True,1998,True,True,True,14560,5.9,65,True,False,False,9,197.12994,77,35859,4,5,5,0,698,False,0,0,780900
2,False,False,False,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,True,False,False,2,True,True,1969,False,False,False,13833,8.1,71,False,True,False,8,245.40666000000002,160,30681,4,5,5,0,0,True,0,0,862900
7,False,False,False,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,False,False,True,2,True,True,2995,True,True,True,13833,8.87,63,False,False,True,8,375.48560000000003,77,109000,6,5,5,0,0,False,0,1,740900
6,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,True,2982,False,False,True,13706,8.5,150,True,False,False,5,160.9224,137,85000,4,5,7,0,0,True,0,0,733900
5,False,True,False,False,False,False,False,False,False,False,0,False,True,False,False,False,False,False,False,True,False,False,2,False,True,2998,True,False,True,14542,7.45,52,False,False,True,8,321.8448,15,8000,6,2,2,130,130,True,0,0,779900
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,False,False,True,2,True,True,2996,True,True,True,13633,8.4,73,False,False,True,9,362.0754,95,109000,6,5,5,0,0,True,0,0,729900
6,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,False,False,True,2,True,True,2993,True,True,True,14524,7.8,86,True,False,False,8,254.79380000000003,80,116357,6,5,5,0,0,True,0,0,778900
5,False,True,False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False,False,True,False,False,0,False,True,2998,True,True,True,13815,7.45,52,False,False,True,8,321.8448,15,66000,6,2,2,0,0,True,0,0,739900
6,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,False,False,True,2,True,True,2967,False,False,False,13505,7.1,90,True,False,False,8,254.79380000000003,154,74436,6,5,5,0,0,True,0,1,722900
5,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False,False,True,False,False,2,False,True,2998,True,True,True,14506,7.7,52,False,False,True,8,335.25500000000005,136,31000,6,3,2,70,0,True,0,0,777900
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,False,False,True,1,True,True,4999,False,False,True,13487,11.9,66,False,False,True,8,543.1131,59,134560,8,5,5,0,0,True,0,0,721900
6,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,False,False,True,2,True,True,2967,True,True,True,14469,7.1,90,True,False,False,8,254.79380000000003,154,69000,6,5,5,483,0,True,0,0,775900
3,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,True,1999,True,True,True,14469,3.85,65,True,False,False,9,177.01464,75,40000,4,5,5,170,0,True,0,0,775900
6,False,False,False,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,False,False,True,2,True,True,2993,False,False,False,13345,7.0,86,True,False,False,8,301.72950000000003,80,107000,6,5,5,0,0,True,0,0,721000
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,True,1999,True,False,True,12833,5.8,57,True,False,False,9,177.01464,79,45000,4,5,5,84,0,True,0,0,685900
6,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,True,False,False,True,0,True,True,2996,True,False,True,12833,8.4,73,False,False,True,9,395.6009,92,54000,6,4,5,0,0,False,0,0,695900
6,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,True,2982,False,False,False,13469,8.5,150,True,False,False,5,160.9224,137,117000,4,5,7,0,0,False,0,0,720900
5,False,False,False,False,False,True,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,2,False,True,2143,True,False,False,14415,6.0,70,True,False,False,7,187.74280000000002,98,117000,4,5,7,0,0,True,0,0,772900
3,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False,False,False,False,True,2,False,True,5038,False,False,True,13415,13.6,61,False,False,True,10,443.87762000000004,32,23515,8,2,4,0,1318,True,0,0,717900
8,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,False,False,True,0,True,True,4663,True,True,True,12723,10.9,100,False,False,True,7,449.24170000000004,98,110008,8,5,7,0,0,False,0,0,679900
2,False,False,False,False,False,False,False,False,True,False,0,False,True,False,False,False,False,False,False,True,False,False,1,True,True,1995,True,True,True,12443,5.5,60,True,False,False,8,187.74280000000002,17,80000,4,5,5,0,983,True,0,2,707000
7,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,False,False,True,0,True,True,4999,False,False,True,12723,13.7,105,False,False,True,8,502.88250000000005,78,87000,8,5,5,0,0,True,0,0,679900
4,False,False,True,False,False,False,False,False,False,False,0,False,True,False,False,False,False,False,False,True,False,False,2,False,True,1998,True,True,True,13396,6.4,59,False,False,True,8,181.0377,13,15500,4,2,4,654,0,True,0,0,716900
6,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,False,False,True,0,True,True,2996,True,True,True,12723,8.9,93,False,False,True,9,328.54990000000004,96,149500,6,5,4,0,0,True,0,4,679900
7,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True,False,False,True,2,True,True,3993,False,True,True,13378,9.6,75,False,False,True,8,552.5002400000001,4,110000,8,5,5,0,0,True,0,0,715900
6,False,False,False,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,False,False,True,2,True,True,2993,False,True,True,13105,7.0,80,True,False,False,8,301.72950000000003,78,92309,6,5,5,0,0,True,0,0,700900
5,False,False,False,False,False,False,False,False,True,False,0,False,True,False,False,False,False,False,False,True,False,False,0,True,True,1999,False,False,False,12723,5.8,57,True,False,False,9,177.01464,79,62000,4,5,5,37,0,True,0,0,699900
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,True,2993,True,True,True,13087,6.8,65,True,False,False,8,321.8448,18,97000,6,5,5,0,0,True,0,0,699900
2,False,False,False,False,True,False,False,False,False,False,0,False,False,False,True,False,False,False,False,True,False,False,2,True,False,1984,True,True,True,12687,7.0,50,False,False,True,7,241.38360000000003,145,16415,4,5,5,0,463,True,0,0,677900
4,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,True,1999,False,False,False,12669,5.43,65,True,False,False,9,177.01464,75,63110,4,5,7,0,0,True,0,0,694900
